target_id,seed,N,method,theta1,phi1,theta2,phi2,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
1,1,25,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9489565811580155,0.05104341884198449,,,,,,,,,
1,1,25,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9491154469526184,0.0508845530473816,4.0,0.0,2.0,0.0,5.0,3.0,4.0,4.0,3.0
1,1,50,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,1,50,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.8019300243215387,0.1980699756784613,,,,,,,,,
1,1,50,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9815256362923437,0.018474363707656316,,,,,,,,,
1,1,50,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9701189630093738,0.029881036990626164,1.0,0.0,15.0,2.0,16.0,6.0,5.0,3.0,2.0
1,1,100,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,1,100,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.7907514573091475,0.20924854269085247,,,,,,,,,
1,1,100,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.957149753030328,0.04285024696967199,,,,,,,,,
1,1,100,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9606773842970734,0.03932261570292661,12.0,5.0,29.0,3.0,4.0,0.0,30.0,3.0,14.0
1,1,250,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,1,250,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.7930248204176973,0.20697517958230272,,,,,,,,,
1,1,250,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9924887688105944,0.007511231189405554,,,,,,,,,
1,1,250,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9928256844193513,0.007174315580648738,13.0,5.0,101.0,12.0,8.0,23.0,14.0,57.0,17.0
1,1,500,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
